Competitor ID,Vertical Category,Primary Skill, Primary Skill Avg. Search Volume (12 mo),Primary Skill Avg. Search Volume (6 mo),Primary Skill Avg. Search Volume (3 mo),Primary Skill CPC/USD,Primary Skill PPC,Primary Skill Keyword Difficulty,Related Skill,Related Skill Avg. Search Volume (12 mo),Primary Skill Avg. Search Volume (6 mo),Related Skill Avg. Search Volume (3 mo),Related Skill CPC/USD,Related Skill PPC,Related Skill Keyword Difficulty,# of Jobs
D,Development,Remote Developers,110.00,130.00,120.00,52.31,24.00,32.00,UX/UI Designers,16500.00,17500.00,18100.00,22.14,51.00,,2346.00
D,Development,Remote Developers,110.00,130.00,120.00,52.31,24.00,32.00,Software Consultants,2100.00,2100.00,2200.00,27.31,29.00,27.00,1174.00
D,Development,Remote Developers,110.00,130.00,120.00,52.31,24.00,32.00,Mobile Developers,1300.00,1200.00,1200.00,22.01,29.00,40.00,1536.00
D,Development,Remote Developers,110.00,130.00,120.00,52.31,24.00,32.00,IT Project Managers,50.00,60.00,60.00,9.02,32.00,55.00,1338.00
D,Development,Remote Developers,110.00,130.00,120.00,52.31,24.00,32.00,Web Developers,1500.00,1500.00,1500.00,22.33,36.00,60.00,4007.00
D,Development,Remote Developers,110.00,130.00,120.00,52.31,24.00,32.00,AI Developers,290.00,300.00,320.00,27.19,44.00,42.00,2589.00
D,Development,Ruby Developers,340.00,320.00,340.00,15.18,23.00,26.00,Software Consultants,2100.00,2100.00,2200.00,27.31,29.00,27.00,223.00
D,Development,Ruby Developers,340.00,320.00,340.00,15.18,23.00,26.00,Web Designers,10700.00,10900.00,10200.00,22.33,36.00,50.00,1654.00
D,Development,Ruby Developers,340.00,320.00,340.00,15.18,23.00,26.00,Web Developers,1500.00,1500.00,1500.00,22.33,36.00,60.00,2328.00
D,Development,Ruby Developers,340.00,320.00,340.00,15.18,23.00,26.00,Django Developers,390.00,390.00,360.00,64.69,31.00,37.00,1522.00
D,Development,Ruby Developers,340.00,320.00,340.00,15.18,23.00,26.00,PHP Developers,160.00,160.00,180.00,165.30,26.00,41.00,1190.00
D,Development,Ruby Developers,340.00,320.00,340.00,15.18,23.00,26.00,UX/UI Designers,16500.00,17500.00,18100.00,22.14,51.00,,1992.00
D,Development,Ruby on Rails Developers,470.00,480.00,510.00,274.16,37.00,21.00,Software Consultants,2100.00,2100.00,2200.00,27.31,29.00,27.00,766.00
D,Development,Ruby on Rails Developers,470.00,480.00,510.00,274.16,37.00,21.00,PHP Developers,160.00,160.00,180.00,165.30,26.00,41.00,3728.00
D,Development,Ruby on Rails Developers,470.00,480.00,510.00,274.16,37.00,21.00,Django Developers,390.00,390.00,360.00,64.69,31.00,37.00,4451.00
D,Development,Ruby on Rails Developers,470.00,480.00,510.00,274.16,37.00,21.00,Web Developers,1500.00,1500.00,1500.00,22.33,36.00,60.00,3829.00
D,Development,Ruby on Rails Developers,470.00,480.00,510.00,274.16,37.00,21.00,UX/UI Designers,16500.00,17500.00,18100.00,22.14,51.00,,1514.00
D,Development,Ruby on Rails Developers,470.00,480.00,510.00,274.16,37.00,21.00,Web Designers,10700.00,10900.00,10200.00,22.33,36.00,50.00,1561.00
D,Development,Rust Programmers,1700.00,1900.00,2200.00,0.59,7.00,,Go Developers,190.00,180.00,180.00,23.16,32.00,,4748.00
D,Development,Rust Programmers,1700.00,1900.00,2200.00,0.59,7.00,,JAVA Developers,120.00,120.00,120.00,13.29,36.00,49.00,1515.00
D,Development,Rust Programmers,1700.00,1900.00,2200.00,0.59,7.00,,PHP Developers,160.00,160.00,180.00,165.30,26.00,41.00,2786.00
D,Development,Rust Programmers,1700.00,1900.00,2200.00,0.59,7.00,,Ruby on Rails Developers,470.00,480.00,510.00,274.16,37.00,21.00,1572.00
D,Development,Rust Programmers,1700.00,1900.00,2200.00,0.59,7.00,,Python Developers,230.00,230.00,220.00,14.26,45.00,36.00,2512.00
D,Development,Rust Programmers,1700.00,1900.00,2200.00,0.59,7.00,,C++ Developers,320.00,370.00,340.00,10.73,26.00,33.00,497.00
D,Development,SaaS Developers,40.00,40.00,50.00,40.87,21.00,35.00,AI Developers,290.00,300.00,320.00,27.19,44.00,42.00,92.00
D,Development,SaaS Developers,40.00,40.00,50.00,40.87,21.00,35.00,Mobile Developers,1300.00,1200.00,1200.00,22.01,29.00,40.00,4531.00
D,Development,SaaS Developers,40.00,40.00,50.00,40.87,21.00,35.00,Software Consultants,2100.00,2100.00,2200.00,27.31,29.00,27.00,4576.00
D,Development,SaaS Developers,40.00,40.00,50.00,40.87,21.00,35.00,IT Project Managers,50.00,60.00,60.00,9.02,32.00,55.00,2910.00
D,Development,SaaS Developers,40.00,40.00,50.00,40.87,21.00,35.00,UX/UI Designers,16500.00,17500.00,18100.00,22.14,51.00,,1787.00
D,Development,SaaS Developers,40.00,40.00,50.00,40.87,21.00,35.00,Web Developers,1500.00,1500.00,1500.00,22.33,36.00,60.00,3844.00
D,Development,Salesforce Developers,290.00,300.00,300.00,18.05,45.00,65.00,Marketplace Developers,60.00,60.00,50.00,51.38,36.00,26.00,2105.00
D,Development,Salesforce Developers,290.00,300.00,300.00,18.05,45.00,65.00,Web Developers,1500.00,1500.00,1500.00,22.33,36.00,60.00,3526.00
D,Development,Salesforce Developers,290.00,300.00,300.00,18.05,45.00,65.00,eCommerce Developers,510.00,510.00,480.00,26.64,23.00,48.00,4050.00
D,Development,Salesforce Developers,290.00,300.00,300.00,18.05,45.00,65.00,Business Strategists,820.00,820.00,770.00,10.03,27.00,28.00,766.00
D,Development,Salesforce Developers,290.00,300.00,300.00,18.05,45.00,65.00,Shopify Developers,4200.00,4000.00,3800.00,18.70,59.00,40.00,1863.00
D,Development,Salesforce Developers,290.00,300.00,300.00,18.05,45.00,65.00,Mobile Developers,1300.00,1200.00,1200.00,22.01,29.00,40.00,1144.00
D,Development,Scala Developers,160.00,150.00,150.00,17.13,27.00,29.00,PHP Developers,160.00,160.00,180.00,165.30,26.00,41.00,4395.00
D,Development,Scala Developers,160.00,150.00,150.00,17.13,27.00,29.00,JAVA Developers,120.00,120.00,120.00,13.29,36.00,49.00,2823.00
D,Development,Scala Developers,160.00,150.00,150.00,17.13,27.00,29.00,Python Developers,230.00,230.00,220.00,14.26,45.00,36.00,3172.00
D,Development,Scala Developers,160.00,150.00,150.00,17.13,27.00,29.00,Kotlin Developers,110.00,110.00,110.00,18.02,25.00,,873.00
D,Development,Scala Developers,160.00,150.00,150.00,17.13,27.00,29.00,Software Consultants,2100.00,2100.00,2200.00,27.31,29.00,27.00,1884.00
D,Development,Scala Developers,160.00,150.00,150.00,17.13,27.00,29.00,Elixir Developers,80.00,70.00,70.00,47.83,34.00,25.00,702.00
D,Development,Shopify Developers,4200.00,4000.00,3800.00,18.70,59.00,40.00,Web Developers,1500.00,1500.00,1500.00,22.33,36.00,60.00,503.00
D,Development,Shopify Developers,4200.00,4000.00,3800.00,18.70,59.00,40.00,Magento Developers,920.00,770.00,770.00,63.40,33.00,40.00,1274.00
D,Development,Shopify Developers,4200.00,4000.00,3800.00,18.70,59.00,40.00,Salesforce Developers,290.00,300.00,300.00,18.05,45.00,65.00,349.00
D,Development,Shopify Developers,4200.00,4000.00,3800.00,18.70,59.00,40.00,Mobile Developers,1300.00,1200.00,1200.00,22.01,29.00,40.00,3236.00
D,Development,Shopify Developers,4200.00,4000.00,3800.00,18.70,59.00,40.00,Marketplace Developers,60.00,60.00,50.00,51.38,36.00,26.00,1720.00
D,Development,Shopify Developers,4200.00,4000.00,3800.00,18.70,59.00,40.00,eCommerce Developers,510.00,510.00,480.00,26.64,23.00,48.00,2124.00
D,Development,Software Developers For Enterprises,,,,,,,Product Owners,6900.00,7100.00,7100.00,3.94,4.00,,3834.00
D,Development,Software Developers For Enterprises,,,,,,,Illustration Designers,90.00,100.00,100.00,14.35,50.00,,914.00
D,Development,Software Developers For Enterprises,,,,,,,Product Designers,440.00,420.00,420.00,14.47,44.00,39.00,4089.00
D,Development,Software Developers For Enterprises,,,,,,,IT Project Managers,50.00,60.00,60.00,9.02,32.00,55.00,3846.00
D,Development,Software Developers For Enterprises,,,,,,,Machine Learning Projects,1300.00,1300.00,1500.00,17.21,29.00,43.00,841.00
D,Development,Software Developers For Enterprises,,,,,,,Python Web Developers,1700.00,1600.00,1600.00,7.44,34.00,,3982.00
D,Development,Software Developers For Enterprises,,,,,,,UX/UI Designers,16500.00,17500.00,18100.00,22.14,51.00,,3919.00
D,Development,Software Developers For Enterprises,,,,,,,See all Developers,,,,,,,2975.00
D,Development,Software Developers For Enterprises,,,,,,,React.js Developers,200.00,190.00,190.00,94.28,45.00,34.00,702.00
D,Development,Software Developers For Enterprises,,,,,,,iOS Developers,80.00,80.00,80.00,18.87,37.00,47.00,3688.00
D,Development,Software Developers For Enterprises,,,,,,,C# Developers,400.00,400.00,420.00,55.29,26.00,26.00,1940.00
D,Development,Software Developers For Enterprises,,,,,,,PHP Developers,160.00,160.00,180.00,165.30,26.00,41.00,4725.00
D,Development,Software Developers For Enterprises,,,,,,,Software Consultants,2100.00,2100.00,2200.00,27.31,29.00,27.00,2194.00
D,Development,Software Developers For Enterprises,,,,,,,Mobile App Developers,460.00,350.00,350.00,51.97,24.00,58.00,2394.00
D,Development,Software Developers For Enterprises,,,,,,,Web Developers,1500.00,1500.00,1500.00,22.33,36.00,60.00,4550.00
D,Development,Software Developers For Enterprises,,,,,,,Scrum Masters,57700.00,60500.00,60500.00,7.40,31.00,46.00,3840.00
D,Development,Software Developers For Enterprises,,,,,,,.net Developers,1900.00,1900.00,1900.00,31.34,39.00,40.00,64.00
D,Development,Software Developers For Enterprises,,,,,,,React Native Developers,420.00,400.00,390.00,131.87,47.00,32.00,2262.00
D,Development,Software Developers For Enterprises,,,,,,,Ruby on Rails Developers,470.00,480.00,510.00,274.16,37.00,21.00,1171.00
D,Development,Software Developers For Enterprises,,,,,,,Javascript Developers,730.00,690.00,720.00,53.18,35.00,38.00,2937.00
D,Development,Software Developers For Enterprises,,,,,,,Web Designers,10700.00,10900.00,10200.00,22.33,36.00,50.00,840.00
D,Development,Software Developers For Enterprises,,,,,,,Full-stack developers,21800.00,21500.00,20800.00,19.51,49.00,40.00,1186.00
D,Development,Software Developers For Enterprises,,,,,,,Android App Developers,3300.00,3100.00,3100.00,12.29,34.00,60.00,4920.00
D,Development,Software Developers For Enterprises,,,,,,,Business Analysts,4400.00,4400.00,4700.00,11.57,31.00,44.00,4372.00
D,Development,Software Developers For Enterprises,,,,,,,See all Designers,,,,,,,4406.00
D,Development,Software Developers For Enterprises,,,,,,,Mobile App Designers,40.00,30.00,30.00,29.95,12.00,37.00,4821.00
D,Development,Software Developers For Enterprises,,,,,,,Java Developers,120.00,120.00,120.00,13.29,36.00,49.00,3384.00
D,Development,Software Developers For Enterprises,,,,,,,AI Experts,130.00,130.00,130.00,5.17,31.00,31.00,1309.00
D,Development,Software Developers For Enterprises,,,,,,,Angular Developers,390.00,340.00,320.00,67.52,29.00,32.00,2141.00
D,Development,Software Developers For Enterprises,,,,,,,Node.js Developers,690.00,690.00,670.00,40.58,40.00,39.00,4451.00
D,Development,Software Developers For Enterprises,,,,,,,See all Project Managers,,,,,,,1884.00
D,Development,Software Developers For Enterprises,,,,,,,Go/Golang Developers,,,,,,,1754.00
D,Development,Software Developers For Enterprises,,,,,,,Hubspot Developers,520.00,500.00,450.00,19.75,49.00,53.00,1642.00
D,Development,Software Developers For Scale-ups,,,,,,,AI Experts,130.00,130.00,130.00,5.17,31.00,31.00,1897.00
D,Development,Software Developers For Scale-ups,,,,,,,Web Developers,1500.00,1500.00,1500.00,22.33,36.00,60.00,463.00
D,Development,Software Developers For Scale-ups,,,,,,,C# Developers,400.00,400.00,420.00,55.29,26.00,26.00,961.00
D,Development,Software Developers For Scale-ups,,,,,,,Angular Developers,390.00,340.00,320.00,67.52,29.00,32.00,1787.00
D,Development,Software Developers For Scale-ups,,,,,,,Node.js Developers,690.00,690.00,670.00,40.58,40.00,39.00,309.00
D,Development,Software Developers For Scale-ups,,,,,,,See all Designers,,,,,,,616.00
D,Development,Software Developers For Scale-ups,,,,,,,Ruby on Rails Developers,470.00,480.00,510.00,274.16,37.00,21.00,1916.00
D,Development,Software Developers For Scale-ups,,,,,,,Hubspot Developers,520.00,500.00,450.00,19.75,49.00,53.00,4757.00
D,Development,Software Developers For Scale-ups,,,,,,,UX/UI Designers,16500.00,17500.00,18100.00,22.14,51.00,,2668.00
D,Development,Software Developers For Scale-ups,,,,,,,Product Designers,440.00,420.00,420.00,14.47,44.00,39.00,336.00
D,Development,Software Developers For Scale-ups,,,,,,,React Native Developers,420.00,400.00,390.00,131.87,47.00,32.00,1904.00
D,Development,Software Developers For Scale-ups,,,,,,,Product Owners,6900.00,7100.00,7100.00,3.94,4.00,,4598.00
D,Development,Software Developers For Scale-ups,,,,,,,Python Web Developers,1700.00,1600.00,1600.00,7.44,34.00,,3932.00
D,Development,Software Developers For Scale-ups,,,,,,,Mobile App Developers,460.00,350.00,350.00,51.97,24.00,58.00,239.00
D,Development,Software Developers For Scale-ups,,,,,,,IT Project Managers,50.00,60.00,60.00,9.02,32.00,55.00,4157.00
D,Development,Software Developers For Scale-ups,,,,,,,Machine Learning Projects,1300.00,1300.00,1500.00,17.21,29.00,43.00,3891.00
D,Development,Software Developers For Scale-ups,,,,,,,Mobile App Designers,40.00,30.00,30.00,29.95,12.00,37.00,2369.00
D,Development,Software Developers For Scale-ups,,,,,,,Scrum Masters,57700.00,60500.00,60500.00,7.40,31.00,46.00,4972.00
D,Development,Software Developers For Scale-ups,,,,,,,See all Developers,,,,,,,3280.00
D,Development,Software Developers For Scale-ups,,,,,,,Java Developers,120.00,120.00,120.00,13.29,36.00,49.00,2052.00
D,Development,Software Developers For Scale-ups,,,,,,,Web Designers,10700.00,10900.00,10200.00,22.33,36.00,50.00,1317.00
D,Development,Software Developers For Scale-ups,,,,,,,Software Consultants,2100.00,2100.00,2200.00,27.31,29.00,27.00,2469.00
D,Development,Software Developers For Scale-ups,,,,,,,iOS Developers,80.00,80.00,80.00,18.87,37.00,47.00,746.00
D,Development,Software Developers For Scale-ups,,,,,,,React.js Developers,200.00,190.00,190.00,94.28,45.00,34.00,4865.00
D,Development,Software Developers For Scale-ups,,,,,,,Business Analysts,4400.00,4400.00,4700.00,11.57,31.00,44.00,3833.00
D,Development,Software Developers For Scale-ups,,,,,,,See all Project Managers,,,,,,,3883.00
D,Development,Software Developers For Scale-ups,,,,,,,Android App Developers,3300.00,3100.00,3100.00,12.29,34.00,60.00,3057.00
D,Development,Software Developers For Scale-ups,,,,,,,PHP Developers,160.00,160.00,180.00,165.30,26.00,41.00,829.00
D,Development,Software Developers For Scale-ups,,,,,,,Go/Golang Developers,,,,,,,4780.00
D,Development,Software Developers For Scale-ups,,,,,,,Illustration Designers,90.00,100.00,100.00,14.35,50.00,,4848.00
D,Development,Software Developers For Scale-ups,,,,,,,Javascript Developers,730.00,690.00,720.00,53.18,35.00,38.00,4397.00
D,Development,Software Developers For Scale-ups,,,,,,,Full-stack developers,21800.00,21500.00,20800.00,19.51,49.00,40.00,4986.00
D,Development,Software Developers For Scale-ups,,,,,,,.net Developers,1900.00,1900.00,1900.00,31.34,39.00,40.00,2781.00
D,Development,Software Developers For Startups,30.00,20.00,20.00,30.98,40.00,,Web Developers,1500.00,1500.00,1500.00,22.33,36.00,60.00,2716.00
D,Development,Software Developers For Startups,30.00,20.00,20.00,30.98,40.00,,UX/UI Designers,16500.00,17500.00,18100.00,22.14,51.00,,3175.00
D,Development,Software Developers For Startups,30.00,20.00,20.00,30.98,40.00,,Web Designers,10700.00,10900.00,10200.00,22.33,36.00,50.00,1226.00
D,Development,Software Developers For Startups,30.00,20.00,20.00,30.98,40.00,,Hubspot Developers,520.00,500.00,450.00,19.75,49.00,53.00,3163.00
D,Development,Software Developers For Startups,30.00,20.00,20.00,30.98,40.00,,Mobile App Developers,460.00,350.00,350.00,51.97,24.00,58.00,1286.00
D,Development,Software Developers For Startups,30.00,20.00,20.00,30.98,40.00,,AI Experts,130.00,130.00,130.00,5.17,31.00,31.00,2970.00
D,Development,Software Developers For Startups,30.00,20.00,20.00,30.98,40.00,,Scrum Masters,57700.00,60500.00,60500.00,7.40,31.00,46.00,2768.00
D,Development,Software Developers For Startups,30.00,20.00,20.00,30.98,40.00,,React Native Developers,420.00,400.00,390.00,131.87,47.00,32.00,2477.00
D,Development,Software Developers For Startups,30.00,20.00,20.00,30.98,40.00,,React.js Developers,200.00,190.00,190.00,94.28,45.00,34.00,2973.00
D,Development,Software Developers For Startups,30.00,20.00,20.00,30.98,40.00,,Java Developers,120.00,120.00,120.00,13.29,36.00,49.00,2474.00
D,Development,Software Developers For Startups,30.00,20.00,20.00,30.98,40.00,,Mobile App Designers,40.00,30.00,30.00,29.95,12.00,37.00,275.00
D,Development,Software Developers For Startups,30.00,20.00,20.00,30.98,40.00,,iOS Developers,80.00,80.00,80.00,18.87,37.00,47.00,250.00
D,Development,Software Developers For Startups,30.00,20.00,20.00,30.98,40.00,,Full-stack developers,21800.00,21500.00,20800.00,19.51,49.00,40.00,3875.00
D,Development,Software Developers For Startups,30.00,20.00,20.00,30.98,40.00,,Product Owners,6900.00,7100.00,7100.00,3.94,4.00,,1493.00
D,Development,Software Developers For Startups,30.00,20.00,20.00,30.98,40.00,,Illustration Designers,90.00,100.00,100.00,14.35,50.00,,4709.00
D,Development,Software Developers For Startups,30.00,20.00,20.00,30.98,40.00,,Python Web Developers,1700.00,1600.00,1600.00,7.44,34.00,,4807.00
D,Development,Software Developers For Startups,30.00,20.00,20.00,30.98,40.00,,Ruby on Rails Developers,470.00,480.00,510.00,274.16,37.00,21.00,4852.00
D,Development,Software Developers For Startups,30.00,20.00,20.00,30.98,40.00,,Android App Developers,3300.00,3100.00,3100.00,12.29,34.00,60.00,900.00
D,Development,Software Developers For Startups,30.00,20.00,20.00,30.98,40.00,,Software Consultants,2100.00,2100.00,2200.00,27.31,29.00,27.00,759.00
D,Development,Software Developers For Startups,30.00,20.00,20.00,30.98,40.00,,Node.js Developers,690.00,690.00,670.00,40.58,40.00,39.00,1743.00
D,Development,Software Developers For Startups,30.00,20.00,20.00,30.98,40.00,,Business Analysts,4400.00,4400.00,4700.00,11.57,31.00,44.00,1399.00
D,Development,Software Developers For Startups,30.00,20.00,20.00,30.98,40.00,,PHP Developers,160.00,160.00,180.00,165.30,26.00,41.00,3461.00
D,Development,Software Developers For Startups,30.00,20.00,20.00,30.98,40.00,,Angular Developers,390.00,340.00,320.00,67.52,29.00,32.00,3483.00
D,Development,Software Developers For Startups,30.00,20.00,20.00,30.98,40.00,,Machine Learning Projects,1300.00,1300.00,1500.00,17.21,29.00,43.00,969.00
D,Development,Software Developers For Startups,30.00,20.00,20.00,30.98,40.00,,See all Designers,,,,,,,1653.00
D,Development,Software Developers For Startups,30.00,20.00,20.00,30.98,40.00,,IT Project Managers,50.00,60.00,60.00,9.02,32.00,55.00,4779.00
D,Development,Software Developers For Startups,30.00,20.00,20.00,30.98,40.00,,Product Designers,440.00,420.00,420.00,14.47,44.00,39.00,3639.00
D,Development,Software Developers For Startups,30.00,20.00,20.00,30.98,40.00,,Go/Golang Developers,,,,,,,2046.00
D,Development,Software Developers For Startups,30.00,20.00,20.00,30.98,40.00,,See all Developers,,,,,,,765.00
D,Development,Software Developers For Startups,30.00,20.00,20.00,30.98,40.00,,.net Developers,1900.00,1900.00,1900.00,31.34,39.00,40.00,4170.00
D,Development,Software Developers For Startups,30.00,20.00,20.00,30.98,40.00,,C# Developers,400.00,400.00,420.00,55.29,26.00,26.00,2977.00
D,Development,Software Developers For Startups,30.00,20.00,20.00,30.98,40.00,,Javascript Developers,730.00,690.00,720.00,53.18,35.00,38.00,1177.00
D,Development,Software Developers For Startups,30.00,20.00,20.00,30.98,40.00,,See all Project Managers,,,,,,,300.00
D,Development,SQL Developers,50.00,40.00,40.00,5.41,2.00,37.00,PostgreSQL Developers,50.00,90.00,80.00,17.80,26.00,,4263.00
D,Development,SQL Developers,50.00,40.00,40.00,5.41,2.00,37.00,MongoDB Developers,120.00,170.00,140.00,4.38,10.00,43.00,2521.00
D,Development,SQL Developers,50.00,40.00,40.00,5.41,2.00,37.00,Data Engineers,16400.00,17500.00,18100.00,8.79,29.00,38.00,3408.00
D,Development,SQL Developers,50.00,40.00,40.00,5.41,2.00,37.00,Data Scientists,68300.00,71700.00,74000.00,16.12,39.00,63.00,4390.00
D,Development,SQL Developers,50.00,40.00,40.00,5.41,2.00,37.00,jQuery Developers,40.00,50.00,60.00,5.68,4.00,,251.00
D,Development,SQL Developers,50.00,40.00,40.00,5.41,2.00,37.00,Python Developers,230.00,230.00,220.00,14.26,45.00,36.00,2148.00
D,Development,Swift Developers,520.00,480.00,480.00,25.92,33.00,,Cross-platform app development,700.00,650.00,670.00,10.99,18.00,36.00,4268.00
