Competitor_ID,Vertical_Category,Primary_Skill,Primary_Skill_CPC_USD,Primary_Skill_PPC,Related_Skill,Related_Skill_CPC_USD,Related_Skill_PPC,#_of_Jobs
E,Development,Dev Ops,7.79,26.0,versionone,11.1,18.0,2362.0
E,Development,Dev Ops,7.79,26.0,unix,1.54,0.0,3756.0
E,Development,Dev Ops,7.79,26.0,ubuntu,0.48,2.0,1417.0
E,Development,Dev Ops,7.79,26.0,svn,1.04,0.0,4013.0
E,Development,Dev Ops,7.79,26.0,servicenow,3.01,14.0,454.0
E,Development,Dev Ops,7.79,26.0,scrapy,4.13,1.0,2441.0
E,Development,Dev Ops,7.79,26.0,saltstack,1.4,0.0,1159.0
E,Development,Dev Ops,7.79,26.0,openshift,9.49,16.0,2891.0
E,Development,Dev Ops,7.79,26.0,nagios,3.25,13.0,342.0
E,Development,Dev Ops,7.79,26.0,makefile,2.47,0.0,2712.0
E,Development,Dev Ops,7.79,26.0,logstash,35.16,10.0,513.0
E,Development,Dev Ops,7.79,26.0,linux admin,1.63,16.0,686.0
E,Development,Dev Ops,7.79,26.0,kubernetes,6.81,29.0,3511.0
E,Development,Dev Ops,7.79,26.0,jira,2.28,14.0,4405.0
E,Development,Dev Ops,7.79,26.0,git,4.05,0.0,816.0
E,Development,Dev Ops,7.79,26.0,gitlab,1.66,10.0,1000.0
E,Development,Dev Ops,7.79,26.0,gerrit,3.4,1.0,1385.0
E,Development,Dev Ops,7.79,26.0,docker,0.95,61.0,3035.0
E,Development,Dev Ops,7.79,26.0,chef,4.1,2.0,4546.0
E,Development,Dev Ops,7.79,26.0,bugzilla,7.64,5.0,2090.0
E,Development,Dev Ops,7.79,26.0,ansible,11.7,5.0,515.0
E,Development,Mobile App Development,42.01,44.0,meteor,0.38,1.0,3224.0
E,Development,Mobile App Development,42.01,44.0,mobile angular ui,9.46,14.0,2955.0
E,Development,Mobile App Development,42.01,44.0,cordova,2.4,80.0,4032.0
E,Development,Mobile App Development,42.01,44.0,aurelia,0.51,2.0,2907.0
E,Development,Mobile App Development,42.01,44.0,xamarin,5.05,7.0,2490.0
E,Development,Mobile App Development,42.01,44.0,ios development with swift2,24.82042253521132,24.82042253521132,2855.0
E,Development,Mobile App Development,42.01,44.0,sl4a,24.82042253521132,0.0,3253.0
E,Development,Mobile App Development,42.01,44.0,react native,5.14,3.0,3772.0
E,Development,Mobile App Development,42.01,44.0,phonegap,3.82,13.0,2208.0
E,Development,Mobile App Development,42.01,44.0,nativescript,1.27,0.0,1755.0
E,Development,Mobile App Development,42.01,44.0,kotlin,3.82,1.0,3151.0
E,Development,Mobile App Development,42.01,44.0,jquery mobile,1.66,1.0,1031.0
E,Development,Mobile App Development,42.01,44.0,ios,1.31,6.0,2889.0
E,Development,Mobile App Development,42.01,44.0,ionic,3.99,1.0,2598.0
E,Development,Mobile App Development,42.01,44.0,google amp,3.75,1.0,811.0
E,Development,Mobile App Development,42.01,44.0,flutter,1.31,10.0,4959.0
E,Development,Mobile App Development,42.01,44.0,android,2.11,82.0,4237.0
E,Development,Microsoft Technology,3.54,33.0,advanced excel,3.61,33.0,1505.0
E,Development,Microsoft Technology,3.54,33.0,microsoft flow,1.67,18.0,1591.0
E,Development,Microsoft Technology,3.54,33.0,powerpoint,1.24,6.0,2417.0
E,Development,Microsoft Technology,3.54,33.0,batch script,24.82042253521132,0.0,2170.0
E,Development,Microsoft Technology,3.54,33.0,xaml,3.05,1.0,3181.0
E,Development,Microsoft Technology,3.54,33.0,wpf,3.2,1.0,1275.0
E,Development,Microsoft Technology,3.54,33.0,word,1.07,4.0,2935.0
E,Development,Microsoft Technology,3.54,33.0,windows10,1.78,100.0,4975.0
E,Development,Microsoft Technology,3.54,33.0,windows10 development,24.82042253521132,24.82042253521132,4762.0
E,Development,Microsoft Technology,3.54,33.0,windows server 2012,9.99,100.0,3751.0
E,Development,Microsoft Technology,3.54,33.0,wcf,24.82042253521132,0.0,4471.0
E,Development,Microsoft Technology,3.54,33.0,vba,3.35,1.0,4131.0
E,Development,Microsoft Technology,3.54,33.0,vb.net,6.72,6.0,4213.0
E,Development,Microsoft Technology,3.54,33.0,silverlight,1.46,19.0,1736.0
E,Development,Microsoft Technology,3.54,33.0,sharepoint,3.16,2.0,3331.0
E,Development,Microsoft Technology,3.54,33.0,powershell,7.21,4.0,1619.0
E,Development,Microsoft Technology,3.54,33.0,nhibernate,24.82042253521132,0.0,4525.0
E,Development,Microsoft Technology,3.54,33.0,mvvm,1.76,0.0,2807.0
E,Development,Microsoft Technology,3.54,33.0,ms sql server,7.08,26.0,2208.0
E,Development,Microsoft Technology,3.54,33.0,microstrategy,3.9,14.0,714.0
E,Development,Microsoft Technology,3.54,33.0,ms project,16.85,100.0,4501.0
E,Development,Microsoft Technology,3.54,33.0,microsoft crm,13.98,40.0,4220.0
E,Development,Microsoft Technology,3.54,33.0,microsoft azure,8.27,24.0,1395.0
E,Development,Microsoft Technology,3.54,33.0,ms access,5.27,49.0,113.0
E,Development,Microsoft Technology,3.54,33.0,microsoft visio,2.75,99.0,950.0
E,Development,Microsoft Technology,3.54,33.0,microsoft expression web,7.07,10.0,1250.0
E,Development,Microsoft Technology,3.54,33.0,mfc,1.42,2.0,1436.0
E,Development,Microsoft Technology,3.54,33.0,linq,2.63,23.0,2705.0
E,Development,Microsoft Technology,3.54,33.0,fsharp,24.82042253521132,0.0,751.0
E,Development,Microsoft Technology,3.54,33.0,excel,2.4,10.0,1418.0
E,Development,Microsoft Technology,3.54,33.0,excel charts,2.58,5.0,772.0
E,Development,Microsoft Technology,3.54,33.0,entity framework,3.71,1.0,46.0
E,Development,Microsoft Technology,3.54,33.0,dotnet core,3.63,0.0,4492.0
E,Development,Microsoft Technology,3.54,33.0,csharp,11.37,2.0,197.0
E,Development,Microsoft Technology,3.54,33.0,asp.net,5.91,4.0,4193.0
E,Development,Microsoft Technology,3.54,33.0,asp.net wp,24.82042253521132,24.82042253521132,1377.0
E,Development,Microsoft Technology,3.54,33.0,asp.net mvc,3.1,5.0,907.0
E,Development,Microsoft Technology,3.54,33.0,asp.net core,3.67,6.0,2502.0
E,Development,Computer Programming,14.72,48.0,solidity,3.05,4.0,2323.0
E,Development,Computer Programming,14.72,48.0,logo,4.14,23.0,2541.0
E,Development,Computer Programming,14.72,48.0,euphoria,3.82,2.0,3580.0
E,Development,Computer Programming,14.72,48.0,parrot,0.32,100.0,4349.0
E,Development,Computer Programming,14.72,48.0,assembly programming,7.64,4.0,3504.0
E,Development,Computer Programming,14.72,48.0,webassembly,5.24,5.0,4330.0
E,Development,Computer Programming,14.72,48.0,vba,3.35,1.0,3392.0
E,Development,Computer Programming,14.72,48.0,vb.net,6.72,6.0,4310.0
E,Development,Computer Programming,14.72,48.0,unix sockets,24.82042253521132,0.0,3171.0
E,Development,Computer Programming,14.72,48.0,swift,9.87,16.0,2873.0
E,Development,Computer Programming,14.72,48.0,socket.io,2.56,0.0,956.0
E,Development,Computer Programming,14.72,48.0,scala,2.73,1.0,905.0
E,Development,Computer Programming,14.72,48.0,scala collections,0.9,16.0,825.0
E,Development,Computer Programming,14.72,48.0,r,24.82042253521132,24.82042253521132,587.0
E,Development,Computer Programming,14.72,48.0,rust,0.49,2.0,4585.0
E,Development,Computer Programming,14.72,48.0,rexx,24.82042253521132,0.0,4058.0
E,Development,Computer Programming,14.72,48.0,perl,2.86,9.0,2489.0
E,Development,Computer Programming,14.72,48.0,pascal,0.89,0.0,671.0
E,Development,Computer Programming,14.72,48.0,objective c,3.43,1.0,4445.0
E,Development,Computer Programming,14.72,48.0,oauth2.0,5.89,12.0,1737.0
E,Development,Computer Programming,14.72,48.0,nodejs,8.26,2.0,858.0
E,Development,Computer Programming,14.72,48.0,matlab,3.08,0.0,716.0
E,Development,Computer Programming,14.72,48.0,lolcode,24.82042253521132,0.0,3290.0
E,Development,Computer Programming,14.72,48.0,lisp,5.29,0.0,1288.0
E,Development,Computer Programming,14.72,48.0,kdbplus,24.82042253521132,24.82042253521132,1796.0
E,Development,Computer Programming,14.72,48.0,jcl,0.39,1.0,1901.0
E,Development,Computer Programming,14.72,48.0,java,2.55,2.0,3920.0
E,Development,Computer Programming,14.72,48.0,java8,24.82042253521132,1.0,4818.0
E,Development,Computer Programming,14.72,48.0,java beanutils,24.82042253521132,0.0,4601.0
E,Development,Computer Programming,14.72,48.0,haskell,0.95,1.0,4526.0
E,Development,Computer Programming,14.72,48.0,groovy,0.21,0.0,2119.0
E,Development,Computer Programming,14.72,48.0,go,3.33,0.0,2861.0
E,Development,Computer Programming,14.72,48.0,fortran,3.9,0.0,3770.0
E,Development,Computer Programming,14.72,48.0,fsharp,24.82042253521132,0.0,3070.0
E,Development,Computer Programming,14.72,48.0,erlang,24.82042253521132,0.0,2406.0
E,Development,Computer Programming,14.72,48.0,elm,0.76,0.0,1630.0
E,Development,Computer Programming,14.72,48.0,elixir,5.77,9.0,2752.0
E,Development,Computer Programming,14.72,48.0,d programming,0.53,24.0,4678.0
E,Development,Computer Programming,14.72,48.0,dart programming,5.87,3.0,2009.0
E,Development,Computer Programming,14.72,48.0,c standard library,24.82042253521132,0.0,1153.0
E,Development,Computer Programming,14.72,48.0,cprogramming,4.96,6.0,4821.0
E,Development,Computer Programming,14.72,48.0,cobol,6.29,3.0,4211.0
E,Development,Computer Programming,14.72,48.0,clojure,8.06,2.0,817.0
E,Development,Computer Programming,14.72,48.0,csharp,11.37,2.0,3845.0
E,Development,Computer Programming,14.72,48.0,cpp standard library,24.82042253521132,0.0,2783.0
E,Development,Computer Programming,14.72,48.0,cplusplus,2.93,0.0,1046.0
E,Development,Computer Programming,14.72,48.0,awk,24.82042253521132,0.0,2282.0
E,Development,Computer Programming,14.72,48.0,arduino,0.57,77.0,1662.0
E,Development,Computer Programming,14.72,48.0,apex,1.9,6.0,2918.0
E,Development,Machine Learning,27.4,31.0,machine learning,27.4,31.0,3662.0
E,Development,Machine Learning,27.4,31.0,time series,6.96,7.0,1776.0
E,Development,Machine Learning,27.4,31.0,theano,24.82042253521132,0.0,3884.0
E,Development,Machine Learning,27.4,31.0,tensorflow,24.81,9.0,4460.0
E,Development,Machine Learning,27.4,31.0,scikit learn,8.37,2.0,1900.0
E,Development,Machine Learning,27.4,31.0,pytorch,5.09,0.0,4934.0
E,Development,Machine Learning,27.4,31.0,machine learning with python,12.57,92.0,2803.0
E,Development,Machine Learning,27.4,31.0,artificial intelligence with python,15.33,47.0,3427.0
E,Development,Machine Learning,27.4,31.0,logistic regression in python,2.76,0.0,3727.0
E,Development,Machine Learning,27.4,31.0,python data science,6.81,100.0,4386.0
E,Development,Machine Learning,27.4,31.0,python deep learning,2.69,88.0,4847.0
E,Development,Machine Learning,27.4,31.0,pybrain,24.82042253521132,2.0,4565.0
E,Development,Machine Learning,27.4,31.0,microsoft cognitive toolkit,24.82042253521132,1.0,4211.0
E,Development,Machine Learning,27.4,31.0,knime,9.68,2.0,3148.0
E,Development,Machine Learning,27.4,31.0,keras,4.09,1.0,1599.0
E,Development,Machine Learning,27.4,31.0,deep learning with keras,4.98,38.0,2016.0
E,Development,Machine Learning,27.4,31.0,h2o,1.13,9.0,2697.0
E,Development,Machine Learning,27.4,31.0,caffe2,24.82042253521132,0.0,2995.0
E,Development,Machine Learning,27.4,31.0,apache mxnet,24.82042253521132,0.0,1992.0
E,Development,Scripting Language,3.89,1.0,vbscript,3.01,1.0,2972.0
E,Development,Scripting Language,3.89,1.0,unix,1.54,0.0,1531.0
E,Development,Scripting Language,3.89,1.0,tcl tk,24.82042253521132,1.0,121.0
E,Development,Scripting Language,3.89,1.0,sed,1.85,0.0,413.0
E,Development,Scripting Language,3.89,1.0,ruby,1.42,97.0,4772.0
E,Development,Scripting Language,3.89,1.0,rspec,2.43,1.0,4807.0
E,Development,Scripting Language,3.89,1.0,python,6.98,12.0,4244.0
E,Development,Scripting Language,3.89,1.0,python3,4.61,3.0,3834.0
E,Development,Scripting Language,3.89,1.0,php,5.74,3.0,3483.0
E,Development,Scripting Language,3.89,1.0,php7,4.54,1.0,4257.0
E,Development,Scripting Language,3.89,1.0,perl,2.86,9.0,770.0
E,Development,Scripting Language,3.89,1.0,lua,0.21,0.0,1105.0
E,Development,Scripting Language,3.89,1.0,jquery,2.57,0.0,2181.0
E,Development,Scripting Language,3.89,1.0,jqueryui,0.71,0.0,1153.0
E,Development,Scripting Language,3.89,1.0,javascript,3.53,15.0,3075.0
E,Development,Databases,11.17,18.0,t sql,6.05,3.0,2488.0
E,Development,Databases,11.17,18.0,sql certificate,14.48,71.0,4066.0
E,Development,Databases,11.17,18.0,sql,8.84,20.0,3433.0
E,Development,Databases,11.17,18.0,sqlite,4.7,2.0,4932.0
E,Development,Databases,11.17,18.0,sqlalchemy,9.87,0.0,4151.0
E,Development,Databases,11.17,18.0,redis,11.12,18.0,4531.0
E,Development,Databases,11.17,18.0,pouchdb,24.82042253521132,0.0,555.0
E,Development,Databases,11.17,18.0,postgresql,16.28,18.0,4350.0
E,Development,Databases,11.17,18.0,plsql,0.83,2.0,3790.0
E,Development,Databases,11.17,18.0,orientdb,26.02,9.0,2309.0
E,Development,Databases,11.17,18.0,obiee,17.23,8.0,166.0
E,Development,Databases,11.17,18.0,neo4j,3.08,18.0,2025.0
E,Development,Databases,11.17,18.0,mysql,13.27,7.0,1629.0
E,Development,Databases,11.17,18.0,mysqli,24.82042253521132,0.0,2988.0
E,Development,Databases,11.17,18.0,mongodb,2.94,13.0,1007.0
E,Development,Databases,11.17,18.0,memcached,11.52,3.0,3319.0
E,Development,Databases,11.17,18.0,mariadb,8.94,16.0,4370.0
E,Development,Databases,11.17,18.0,ims db,24.82042253521132,1.0,3267.0
E,Development,Databases,11.17,18.0,hsqldb,2.37,3.0,4358.0
E,Development,Databases,11.17,18.0,h2 database,2.91,1.0,3278.0
E,Development,Databases,11.17,18.0,dynamodb,3.38,23.0,4065.0
E,Development,Databases,11.17,18.0,documentdb,4.52,13.0,1339.0
E,Development,Databases,11.17,18.0,documentdb sql,24.82042253521132,17.0,3159.0
E,Development,Databases,11.17,18.0,db2,26.96,9.0,4096.0
E,Development,Databases,11.17,18.0,couchdb,9.81,3.0,3732.0
E,Development,Databases,11.17,18.0,arangodb,6.18,15.0,3107.0
E,Development,Databases,11.17,18.0,apache presto,6.53,9.0,2539.0
E,Development,Databases,11.17,18.0,apache derby,7.23,0.0,4174.0
E,Development,Databases,11.17,18.0,amazonrds,2.55,16.0,2685.0
E,Development,Data Analysis,17.73,45.0,advanced excel functions,2.45,11.0,113.0
E,Development,Data Analysis,17.73,45.0,advanced excel charts,2.48,13.0,3881.0
E,Development,Data Analysis,17.73,45.0,mahout,24.82042253521132,0.0,1851.0
E,Development,Data Analysis,17.73,45.0,statistics,3.1,1.0,920.0
E,Development,Data Analysis,17.73,45.0,big data analytics,13.45,26.0,3093.0
E,Development,Data Analysis,17.73,45.0,hive,4.27,5.0,645.0
E,Development,Data Analysis,17.73,45.0,highcharts,10.92,0.0,568.0
E,Development,Data Analysis,17.73,45.0,zookeeper,3.1,2.0,4412.0
E,Development,Data Analysis,17.73,45.0,weka,17.66,4.0,723.0
E,Development,Data Analysis,17.73,45.0,teradata,2.22,15.0,3987.0
E,Development,Data Analysis,17.73,45.0,talend,7.74,27.0,405.0
E,Development,Data Analysis,17.73,45.0,tableau,3.38,21.0,1433.0
E,Development,Data Analysis,17.73,45.0,sqoop,24.82042253521132,0.0,4878.0
E,Development,Data Analysis,17.73,45.0,splunk,4.48,11.0,4285.0
E,Development,Data Analysis,17.73,45.0,spark sql,15.05,7.0,3530.0
E,Development,Data Analysis,17.73,45.0,sas,2.01,11.0,3707.0
E,Development,Data Analysis,17.73,45.0,r,24.82042253521132,24.82042253521132,3666.0
E,Development,Data Analysis,17.73,45.0,qlikview,3.59,16.0,592.0
E,Development,Data Analysis,17.73,45.0,power bi,2.78,20.0,3400.0
E,Development,Data Analysis,17.73,45.0,plotly,4.99,0.0,1430.0
E,Development,Data Analysis,17.73,45.0,pentaho,7.69,4.0,4194.0
E,Development,Data Analysis,17.73,45.0,map reduce,35.31,8.0,4885.0
E,Development,Data Analysis,17.73,45.0,kibana,28.02,22.0,4185.0
E,Development,Data Analysis,17.73,45.0,jfreechart,7.27,1.0,1149.0
E,Development,Data Analysis,17.73,45.0,hcatalog,24.82042253521132,0.0,1043.0
E,Development,Data Analysis,17.73,45.0,hbase,36.38,11.0,697.0
E,Development,Data Analysis,17.73,45.0,hadoop,24.24,10.0,3330.0
E,Development,Data Analysis,17.73,45.0,googlecharts,3.23,3.0,2339.0
E,Development,Data Analysis,17.73,45.0,ggplot2,4.29,0.0,1294.0
E,Development,Data Analysis,17.73,45.0,excel macros,3.28,3.0,1473.0
E,Development,Data Analysis,17.73,45.0,excel pivot tables,1.58,3.0,789.0
E,Development,Data Analysis,17.73,45.0,excel data analysis,11.14,27.0,230.0
E,Development,Data Analysis,17.73,45.0,excel dashboards,9.61,20.0,4833.0
E,Development,Data Analysis,17.73,45.0,excel dax,1.59,3.0,3998.0
E,Development,Data Analysis,17.73,45.0,excel power view,24.82042253521132,0.0,3914.0
E,Development,Data Analysis,17.73,45.0,excel power pivot,5.35,3.0,466.0
E,Development,Data Analysis,17.73,45.0,dax functions,24.82042253521132,1.0,2821.0
E,Development,Data Analysis,17.73,45.0,data modeling with dax,24.82042253521132,24.82042253521132,4202.0
E,Development,Data Analysis,17.73,45.0,couchdb,9.81,3.0,1893.0
E,Development,Data Analysis,17.73,45.0,cognos,14.13,21.0,4914.0
E,Development,Data Analysis,17.73,45.0,cassandra,6.83,1.0,3852.0
E,Development,Data Analysis,17.73,45.0,aws quicksight,9.25,7.0,4004.0
E,Development,Data Analysis,17.73,45.0,avro,24.82042253521132,0.0,2784.0
E,Development,Data Analysis,17.73,45.0,apache tajo,24.82042253521132,0.0,2207.0
E,Development,Data Analysis,17.73,45.0,apache storm,3.12,1.0,994.0
E,Development,Data Analysis,17.73,45.0,apache spark,20.61,7.0,1960.0
E,Development,Data Analysis,17.73,45.0,apache solr,56.17,7.0,540.0
E,Development,Data Analysis,17.73,45.0,apache pig,4.49,0.0,1851.0
E,Development,Data Analysis,17.73,45.0,apache kafka,14.57,30.0,3141.0
E,Development,Data Analysis,17.73,45.0,impala,0.79,86.0,2865.0
E,Development,Data Analysis,17.73,45.0,apache flume,24.82042253521132,0.0,2411.0
E,Development,Python,6.98,12.0,beautiful soup,2.47,1.0,1973.0
E,Development,Python,6.98,12.0,bokeh,1.8,0.0,2132.0
E,Development,Python,6.98,12.0,object oriented python,1.76,1.0,2384.0
E,Development,Python,6.98,12.0,wxpython,1.64,0.0,540.0
E,Development,Python,6.98,12.0,sympy,24.82042253521132,0.0,2186.0
E,Development,Python,6.98,12.0,seaborn,3.52,5.0,1284.0
E,Development,Python,6.98,12.0,scipy,2.24,0.0,1657.0
E,Development,Python,6.98,12.0,rxpy,24.82042253521132,0.0,3679.0
E,Development,Python,6.98,12.0,pytorch,5.09,0.0,893.0
E,Development,Python,6.98,12.0,python,6.98,12.0,3057.0
E,Development,Python,6.98,12.0,python blockchain,24.82042253521132,24.82042253521132,4326.0
E,Development,Python,6.98,12.0,python forensics,0.36,32.0,2442.0
E,Development,Python,6.98,12.0,python pandas,2.57,2.0,4586.0
E,Development,Python,6.98,12.0,python network programming,1.32,99.0,1996.0
E,Development,Python,6.98,12.0,machine learning with python,12.57,92.0,3954.0
E,Development,Python,6.98,12.0,artificial intelligence with python,15.33,47.0,2634.0
E,Development,Python,6.98,12.0,cryptography with python,12.46,6.0,898.0
E,Development,Python,6.98,12.0,concurrency in python,2.88,3.0,4864.0
E,Development,Python,6.98,12.0,logistic regression in python,2.76,0.0,3626.0
